SQ03,SQ04,SQ0502,SQ06,DQ02,DQ04,DQ08,DQ0801,Q010101,Q01010201,Q01010203,Q0119,Q01190100,Q0117,Q0120,Q012001,NHQ2,THQ01,THQ02,THQ03,THQ04,THQ05,THQ06,THQ07,THQ08,THQ09,THQ10,THQ11,THQ12,THQ13
5,1,27,3,1,6,13,4,1,2023,10,1, ,2000,1, ,400,0,100,0,0,100,200,0,0,0,0,0,0,0
98,1,53,9,2,5,11,7,1,2024,4,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,44,8,2,5,9,5,1,2024,3,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,45,12,1,1,4,4,1,2023,9,1, ,2000,1, ,100,0,0,0,0,0,0,0,0,0,0,100,0,0
98,1,31,1,1,1,5,5,1,2023,8,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,51,1,2,6,12,11,1,2024,1,1, ,3300,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,39,6, , , , ,1,2023,8,5, , , , ,500,0,0,100,0,100,0,200,0,0,0,100,0,0
98,1,44,1,2,3,9,8,1,2024,4,1, ,3000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,38,2,2,2,12,11,1,2023,7,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,57,2,2,6,10,8,1,2024,2,1, ,2000,1, ,100,0,0,100,0,0,0,0,0,0,0,0,0,0
98,1,41,4,2,4,8,6,1,2023,7,5, , , , ,100,0,0,0,0,0,0,0,0,0,0,0,100,0
98,1,34,11,2,4,9,9,1,2023,10,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,54,2,2,6,7,7,1,2023,9,1, ,3000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,36,8,1,1,5,5,1,2024,4,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,46,12,2,3,5,3,1,2023,10,1, ,2000,3, ,200,100,0,0,0,0,0,0,0,0,0,0,100,0
98,1,39,8,2,5,8,8,1,2024,3,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,48,8,1,1,99,99,1,2023,8,3, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,53,1,2,5,11,4,1,2023,11,1, ,2400,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,49,8,2,5,12,10,1,2023,12,1, ,3000,2, ,100,100,0,0,0,0,0,0,0,0,0,0,0,0
98,2,27,13, , , , ,1,2023,10,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,50,4,2,5,11,10,1,2024,4,5, , , , ,100,0,0,0,0,100,0,0,0,0,0,0,0,0
5,1,55,8,2,6,10,10,1,2023,8,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,35,14,2,4,5,5,1,2024,6,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,30,11,1,1,4,4,1,2023,10,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,47,8,1,1,12,12,1,2024,1,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,37,8,1,1,5,5,1,2024,3,1, ,2000,3, ,800,100,0,100,100,200,0,200,0,100,0,0,0,0
5,1,52,8,2,6,7,6,1,2023,8,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,51,5,2,5,10,7,1,2023,10,1, ,2000,3, ,200,0,0,0,0,100,0,0,0,0,0,0,0,100
98,1,36,15,2,4,8,5,1,2023,8,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,59,8,2,6,12,11,1,2024,2,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,51,7,2,5,8,7,1,2024,2,1, ,2000,3, ,700,0,0,200,100,0,100,100,200,0,0,0,0,0
98,2,31,1,1,6,9,4,1,2024,1,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,43,12,2,5,10,3,1,2023,7,1, ,1500,1, ,200,0,0,0,0,0,100,100,0,0,0,0,0,0
98,1,36,8,2,2,8,5,1,2024,1,1, ,2000,3, ,100,0,100,0,0,0,0,0,0,0,0,0,0,0
4,1,46,8,2,5,10,8,1,2023,11,1, ,2000,1, ,100,0,0,0,0,0,0,0,0,0,100,0,0,0
98,1,60,8,2,6,10,5,1,2023,8,1, ,2000,1, ,100,0,0,0,0,0,0,0,0,0,0,0,0,100
98,1,36,4,2,4,5,5,1,2023,11,5, , , , ,900,100,200,0,200,100,0,100,200,0,0,0,0,0
2,1,46,4,2,5,11,11,1,2023,8,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,33,2,2,4,5,1,1,2023,11,1, ,2000,3, ,600,0,0,0,0,200,400,0,0,0,0,0,0,0
98,1,51,1,2,5,11,10,1,2023,9,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,47,13,1,1,10,10,1,2023,10,3, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,35,8,97,7,11,4,1,2024,1,1, ,2000,1, ,200,0,0,0,0,0,100,0,0,100,0,0,0,0
5,1,47,7, , , , ,1,2023,9,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,61,8,2,6,12,4,1,2024,2,3, ,2200,3, ,100,0,0,0,100,0,0,0,0,0,0,0,0,0
98,1,37,8,2,4,11,10,1,2023,11,1, ,3000,3, ,500,0,100,0,100,100,0,100,0,0,0,100,0,0
5,1,33,13,2,2,7,4,1,2023,7,1, ,2000,1, ,500,100,0,100,0,0,0,100,0,0,100,100,0,0
5,1,43,1,2,4,5,3,1,2023,7,1, ,2000,1, ,400,100,0,0,100,0,0,200,0,0,0,0,0,0
98,2,35,1,1,1,5,5,1,2023,11,3, ,2000,1, ,700,300,0,200,0,0,0,100,0,100,0,0,0,0
5,1,43,8,2,6,8,5,1,2024,2,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,42,6,2,5,7,4,1,2024,2,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,36,1,2,2,11,10,1,2023,8,5, , , , ,100,0,0,0,0,0,0,100,0,0,0,0,0,0
3,1,40,8,2,2,9,5,1,2024,1,5, , , , ,100,0,0,0,0,100,0,0,0,0,0,0,0,0
98,1,47,1,2,5,4,4,1,2024,6,3, ,2200,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,41,8,2,5,11,7,1,2023,10,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,51,8,2,5,13,13,1,2024,3,3, ,2200,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,43,8,1,1,4,4,1,2023,12,3, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,39,8,2,4,12,12,1,2024,1,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,55,8,2,6,13,12,1,2023,7,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,49,15,1,6,13,13,1,2023,12,3, ,3000,3, ,100,100,0,0,0,0,0,0,0,0,0,0,0,0
2,1,40,15,97,5,4,4,1,2023,9,1, ,2000,1, ,200,0,0,0,0,100,0,100,0,0,0,0,0,0
5,1,71,10,2,7,7,3,1,2023,8,3, ,3000,3, ,100,100,0,0,0,0,0,0,0,0,0,0,0,0
4,1,42,10,2,5,7,3,1,2024,4,5, , , , ,100,0,0,0,0,0,0,100,0,0,0,0,0,0
5,1,49,6,2,5,12,11,1,2024,4,5, , , , ,300,0,0,100,0,0,100,100,0,0,0,0,0,0
98,1,51,1,1,1,5,5,1,2024,2,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,32,8,1,1,11,11,1,2023,7,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,46,12,2,4,9,6,1,2024,4,5, , , , ,200,0,0,0,0,0,0,200,0,0,0,0,0,0
98,1,39,4, , , , ,1,2024,3,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,32,8,1,1,4,4,1,2024,2,5, , , , ,200,0,0,100,0,0,0,100,0,0,0,0,0,0
98,2,38,15,2,4,5,5,1,2023,9,1, ,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,43,8,97,1,6,6,1,2023,12,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,56,1,2,7,12,12,1,2023,11,1, ,2000,3, ,100,0,0,0,0,0,100,0,0,0,0,0,0,0
98,1,49,11,2,3,6,3,1,2023,7,1, ,2000,3, ,100,0,0,0,0,100,0,0,0,0,0,0,0,0
98,2,43,8,1,1,9,9,1,2024,6,1, ,2200,3, ,1100,400,100,0,0,300,100,100,100,0,0,0,0,0
98,1,61,9,2,7,10,8,1,2023,10,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,44,13,2,5,10,10,1,2024,6,1, ,3000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,43,8,97,5,2,2,1,2024,4,1, ,1400,1, ,200,0,100,0,0,0,0,100,0,0,0,0,0,0
4,1,57,1,2,6,10,8,1,2023,10,1, ,4300,2, ,500,0,100,0,0,100,100,200,0,0,0,0,0,0
98,1,34,10,1,1,4,4,1,2023,8,5, , , , ,400,0,0,0,0,0,0,300,0,0,0,100,0,0
5,1,49,8,2,5,8,5,1,2023,7,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,42,8,1,7,10,5,1,2023,8,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,35,4,2,2,9,5,1,2023,11,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,37,8,1,1,4,4,1,2024,1,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,50,1,97,1,4,4,1,2023,10,1, ,1000, ,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,38,15,2,4,7,5,1,2024,4,5, , , , ,100,0,100,0,0,0,0,0,0,0,0,0,0,0
98,1,36,1,2,2,7,3,1,2024,1,1, ,2000,3, ,400,0,100,0,0,0,0,100,100,0,0,100,0,0
98,1,48,10, , , , ,1,2023,12,1, ,3000,3, ,200,0,0,0,0,0,100,0,0,0,0,100,0,0
4,2,24,14,1,6,10,2,1,2023,11,3, ,3000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,53,8,1,1,9,9,1,2023,7,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,60,1,2,6,13,12,1,2024,3,1, ,2000,3, ,400,0,100,0,0,300,0,0,0,0,0,0,0,0
98,2,43,10,2,5,9,3,1,2023,9,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,51,8,2,6,10,6,1,2024,6,1, ,2000,3, ,200,0,0,200,0,0,0,0,0,0,0,0,0,0
5,1,52,5,2,5,7,4,1,2023,8,1, ,2000,1, ,100,0,0,0,100,0,0,0,0,0,0,0,0,0
98,2,57,13,1,1,5,5,1,2023,8,4,1,2000,3, ,100,0,0,0,0,0,0,0,0,0,0,0,100,0
5,1,53,3,2,6,13,13,1,2023,9,4,2,3600,3, ,200,0,0,0,100,0,0,100,0,0,0,0,0,0
98,1,39,8,2,4,4,3,1,2024,5,1, ,2500,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,45,12, , , , ,1,2024,2,1, ,2000,3, ,100,100,0,0,0,0,0,0,0,0,0,0,0,0
5,1,47,8,2,5,6,4,1,2024,1,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,41,8,2,3,8,4,1,2023,8,1, ,2000,3, ,600,0,0,0,0,100,300,100,0,0,100,0,0,0
5,1,41,1,2,5,5,5,1,2023,8,3, ,2000,3, ,500,200,100,0,0,0,100,100,0,0,0,0,0,0
98,2,46,15,1,1,6,6,1,2024,1,1, ,2000,1, ,100,0,0,0,0,100,0,0,0,0,0,0,0,0
4,2,34,2,1,6,12,6,1,2023,10,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,53,8,2,3,7,3,1,2024,4,1, ,1500,1, ,400,0,100,0,0,100,100,0,0,100,0,0,0,0
4,1,49,4,2,4,11,7,1,2023,8,5, , , , ,200,0,0,0,0,100,0,0,100,0,0,0,0,0
2,1,43,12,2,5,9,9,1,2023,7,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,24,5, , , , ,1,2023,12,4,1,1600,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,50,4, , , , ,1,2023,11,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,64,8,2,7,8,5,1,2023,9,1, ,2000,1, ,200,100,0,0,100,0,0,0,0,0,0,0,0,0
3,1,48,1,2,5,13,13,1,2024,6,3, ,2200,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,31,1,2,2,8,3,1,2024,2,1, ,3000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,41,1,2,3,5,5,1,2023,8,1, ,2000,1, ,100,0,100,0,0,0,0,0,0,0,0,0,0,0
4,2,36,4,2,4,11,5,1,2024,4,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,53,7,2,6,7,7,1,2023,12,1, ,2000,3, ,300,0,0,0,0,0,300,0,0,0,0,0,0,0
98,1,51,1,97,5,5,5,1,2023,11,1, ,2000,1, ,400,200,0,0,0,100,100,0,0,0,0,0,0,0
1,2,31,8,1,1,5,5,1,2024,3,5, , , , ,200,0,0,0,0,0,0,100,0,0,0,100,0,0
3,1,39,15,2,4,7,4,1,2024,3,1, ,2000,3, ,500,0,300,0,0,100,0,100,0,0,0,0,0,0
98,2,49,12,2,6,3,99,1,2024,1,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,37,1,1,1,13,13,1,2024,2,5, , , , ,1000,0,0,100,0,600,300,0,0,0,0,0,0,0
98,1,40,8,2,5,13,13,1,2023,10,1, ,3000,3, ,300,0,0,0,0,0,0,100,0,0,100,100,0,0
98,2,50,5,2,6,6,3,1,2024,3,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,47,8,2,5,7,4,1,2024,3,3, ,2000,1, ,100,0,0,0,0,0,0,100,0,0,0,0,0,0
98,1,48,8,97,1,6,6,1,2024,6,1, ,2000,3, ,200,0,0,0,0,0,100,100,0,0,0,0,0,0
98,2,56,8,2,6,13,98,1,2023,11,4,2,3000,3, ,100,0,0,0,0,0,0,0,100,0,0,0,0,0
98,1,56,8,2,6,7,7,1,2024,3,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,51,1,2,6,99,99,1,2024,3,3, ,3000,3, ,100,0,0,0,0,0,0,0,0,0,0,0,0,100
1,1,55,12,2,6,13,13,1,2023,8,1, ,4300,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,63,2, , , , ,1,2023,10,1, ,2000,3, ,200,100,0,0,0,100,0,0,0,0,0,0,0,0
1,1,39,8,2,4,10,6,1,2023,12,1, ,3000,2, ,100,0,0,0,0,0,0,0,0,0,0,100,0,0
5,2,44,7,97,1,4,4,1,2023,11,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,42,8,1,7,8,4,1,2023,12,3, ,2000,3, ,600,100,0,0,300,0,0,100,100,0,0,0,0,0
5,1,37,8,2,4,7,3,1,2023,7,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,35,8,2,2,13,4,1,2024,2,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,39,11,97,1,3,3,1,2024,4,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,51,6,2,5,10,6,1,2024,2,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,58,1,2,6,10,4,1,2023,12,1, ,3000,3, ,100,0,100,0,0,0,0,0,0,0,0,0,0,0
98,2,51,11, , , , ,1,2024,5,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,67,1,2,6,10,10,1,2023,10,3, ,3000,3, ,600,0,0,0,0,0,300,100,0,0,100,100,0,0
98,2,56,1,97,7,10,6,1,2024,3,1, ,2000,3, ,600,0,100,0,0,0,500,0,0,0,0,0,0,0
98,1,37,14,2,3,10,6,1,2023,9,4,2,3000,3, ,100,0,0,0,0,100,0,0,0,0,0,0,0,0
98,2,35,8,1,1,4,4,1,2024,5,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,55,2,2,5,6,2,1,2023,12,1, ,2000,1, ,200,0,0,0,0,0,200,0,0,0,0,0,0,0
98,1,42,8, , , , ,1,2024,2,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,49,7,2,5,8,5,1,2023,8,1, ,3000,3, ,200,0,100,0,0,0,100,0,0,0,0,0,0,0
98,2,47,1,2,5,10,6,1,2023,9,1, ,2000,1, ,400,0,0,0,0,0,200,0,100,0,100,0,0,0
5,1,45,1,2,4,8,7,1,2023,10,1, ,2000,3, ,100,0,0,100,0,0,0,0,0,0,0,0,0,0
3,2,39,8,2,4,99,99,1,2024,1,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,46,1,2,5,11,11,1,2023,10,1, ,3000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,38,8,2,4,11,6,1,2024,4,1, ,2000,3, ,200,0,0,0,100,0,0,0,0,0,0,0,100,0
98,1,32,4,1,1,11,11,1,2024,1,5, , , , ,100,0,0,0,0,100,0,0,0,0,0,0,0,0
5,2,56,2,2,6,12,1,1,2024,3,1, ,2000,3, ,300,0,100,0,0,0,0,200,0,0,0,0,0,0
98,1,53,8,1,1,6,6,1,2024,3,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,59,1,2,6,7,5,1,2023,8,1, ,2000,1, ,100,0,0,0,0,0,0,100,0,0,0,0,0,0
98,1,34,3,2,4,8,4,1,2024,2,5, , , , ,300,0,100,100,0,0,0,100,0,0,0,0,0,0
5,1,37,1,1,1,7,7,1,2023,11,1, ,2000,3, ,200,0,100,0,0,0,0,100,0,0,0,0,0,0
5,1,44,8,2,3,8,5,1,2023,10,1, ,2000,3, ,300,0,0,0,0,100,100,100,0,0,0,0,0,0
98,1,23,9,1,1,99,99,1,2024,1,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,53,8,1,1,3,3,1,2023,12,3, ,2000,1, ,200,0,0,0,0,0,100,0,100,0,0,0,0,0
5,1,61,10,2,6,99,99,1,2023,7,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,42,12,2,5,10,99,1,2024,6,1, ,3000,3, ,300,0,100,0,0,100,0,0,100,0,0,0,0,0
98,1,39,8, , , , ,1,2023,9,1, ,2000,3, ,100,0,0,0,0,0,0,0,100,0,0,0,0,0
98,1,41,15,2,5,6,6,1,2023,10,1, ,2000,1, ,100,0,0,0,0,0,0,100,0,0,0,0,0,0
98,1,41,5,2,4,5,5,1,2023,10,1, ,2000,1, ,300,0,0,0,0,100,0,100,0,0,0,100,0,0
2,2,42,1,2,5,4,4,1,2024,4,1, ,4000,3, ,100,0,0,0,0,100,0,0,0,0,0,0,0,0
98,1,33,13,1,1,4,4,1,2024,4,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,43,8,97,5,5,5,1,2023,7,3, ,3000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,46,10,1,1,6,6,1,2024,4,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,35,12,1,1,5,5,1,2023,11,1, ,2000,1, ,100,0,0,0,0,100,0,0,0,0,0,0,0,0
98,2,35,4,2,2,12,10,1,2023,11,3, ,3000,3, ,400,0,0,0,0,300,100,0,0,0,0,0,0,0
98,2,35,11,97,6,12,3,1,2024,2,1, ,2000,1, ,500,0,0,0,0,100,0,200,100,0,0,100,0,0
4,1,42,16,2,4,11,11,1,2023,10,5, , , , ,600,0,0,100,0,0,0,300,100,0,0,100,0,0
5,1,29,8,2,2,8,5,1,2023,8,1, ,2000,1, ,1200,200,0,200,200,100,200,0,200,0,100,0,0,0
98,1,49,4,2,5,6,6,1,2024,2,5, , , , ,100,0,0,0,0,100,0,0,0,0,0,0,0,0
1,1,40,10,2,3,7,4,1,2023,9,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,36,8,2,2,4,4,1,2023,12,1, ,2000,1, ,700,0,0,0,100,200,0,100,300,0,0,0,0,0
5,1,50,8,2,5,99,7,1,2023,10,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,51,8,2,6,7,6,1,2023,7,1, ,2000,3, ,900,100,0,0,100,200,300,100,0,0,0,0,100,0
98,2,22,8, , , , ,1,2023,9,3, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,39,1,2,4,11,5,1,2023,12,1, ,2000,3, ,200,0,0,0,0,0,0,100,100,0,0,0,0,0
98,1,41,1,2,4,10,5,1,2023,10,1, ,2000,3, ,100,100,0,0,0,0,0,0,0,0,0,0,0,0
98,1,43,3, , , , ,1,2024,4,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,57,1,2,6,99,99,1,2024,4,1, ,2000,3, ,1300,400,100,0,0,100,500,200,0,0,0,0,0,0
5,2,49,10,2,5,13,6,1,2024,1,1, ,3000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,48,4,2,6,11,4,1,2024,3,1, ,1800,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,46,11,2,6,9,4,1,2024,3,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,41,1,2,3,11,7,1,2024,4,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,37,15,1,1,3,3,1,2023,8,5, , , , ,100,0,0,0,0,0,0,100,0,0,0,0,0,0
98,1,25,10,1,6,99,4,1,2024,5,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,46,11,1,4,10,7,1,2024,6,4,2,2000,3, ,300,0,0,0,100,0,0,200,0,0,0,0,0,0
98,2,55,1,2,6,11,3,1,2024,6,4,2,2000,3, ,400,100,0,200,0,0,0,0,0,0,0,100,0,0
4,1,41,1,2,4,5,1,1,2023,9,5, , , , ,200,0,0,0,0,0,0,100,0,100,0,0,0,0
98,1,48,11,2,5,5,5,1,2023,7,1, ,1500,1, ,100,0,0,0,0,0,0,0,100,0,0,0,0,0
3,1,48,11,2,5,6,6,1,2023,10,1, ,3000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,45,7,2,5,13,5,1,2024,1,1, ,2200,1, ,100,0,0,0,0,0,0,100,0,0,0,0,0,0
98,2,39,1,1,1,10,10,1,2023,7,1, ,2000,3, ,100,0,0,0,0,0,100,0,0,0,0,0,0,0
98,1,35,11,1,1,5,5,1,2023,10,5, , , , ,100,0,0,100,0,0,0,0,0,0,0,0,0,0
98,1,51,9,2,6,13,12,1,2023,10,3, ,2200,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,45,1,2,5,11,5,1,2023,11,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,67,8,2,6,10,5,1,2023,7,1, ,1500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,52,8,2,6,9,7,1,2023,7,1, ,2000,3, ,100,0,0,0,0,0,0,0,0,0,100,0,0,0
98,1,48,8,2,5,10,10,1,2024,6,4,2,2000,3, ,700,100,0,0,0,100,400,0,100,0,0,0,0,0
98,2,35,10,2,4,5,1,1,2024,3,1, ,2400,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,34,3,2,2,6,3,1,2024,1,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,50,17,1,1,5,5,1,2023,8,1, ,2000,1, ,100,0,0,0,0,0,100,0,0,0,0,0,0,0
4,1,27,14,1,1,10,10,1,2023,7,1, ,2000,1, ,100,0,0,0,0,100,0,0,0,0,0,0,0,0
3,1,41,6, , , , ,1,2024,6,4,2,3200,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,37,8,2,4,12,4,1,2024,4,1, ,2000,1, ,200,100,0,0,0,0,0,0,100,0,0,0,0,0
98,1,45,11,2,5,11,11,1,2023,9,1, ,2000,1, ,700,100,0,100,200,200,0,0,0,0,100,0,0,0
3,1,44,15,2,5,11,7,1,2024,2,5, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,41,4,2,4,10,10,1,2024,3,1, ,3000,3, ,100,0,0,0,0,0,100,0,0,0,0,0,0,0
98,1,38,5,1,1,4,4,1,2023,10,1, ,3000,3, ,1000,0,100,100,0,200,100,200,200,0,100,0,0,0
2,2,45,8,2,5,13,6,1,2023,7,1, ,2000,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,38,15,2,4,8,4,1,2023,9,1, ,2000,3, ,100,0,0,0,100,0,0,0,0,0,0,0,0,0
98,2,47,11,2,6,99,99,1,2023,9,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,45,8,2,4,8,7,1,2023,10,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,68,2,2,7,4,3,1,2023,10,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,48,2,2,3,6,3,1,2024,2,1, ,2000,3, ,100,0,0,0,0,0,100,0,0,0,0,0,0,0
98,1,40,1,2,4,10,6,1,2023,12,4,2,2500,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,43,8,2,5,9,5,1,2023,8,4,2,3000,3, ,200,0,0,0,0,0,0,100,0,0,0,0,0,100
98,1,49,12, , , , ,1,2024,3,3, ,2200,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,33,4,1,6,10,6,1,2023,7,3, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,52,16,1,1,5,5,1,2023,7,1, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,48,4,2,5,10,5,1,2024,2,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,33,2,2,4,9,6,1,2023,10,1, ,2000,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,51,8,2,5,11,11,1,2023,7,1, ,3000,3, ,200,0,100,100,0,0,0,0,0,0,0,0,0,0
4,2,46,1,2,5,12,2,1,2023,12,3, ,2000,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,52,8, , , , ,1,2024,2,5, , , , ,500,0,0,0,0,0,0,200,0,100,100,100,0,0
98,1,67,11,2,7,11,10,1,2024,2,1, ,2000,3, ,100,0,0,0,0,0,100,0,0,0,0,0,0,0
